CONTACT;CUSTOMER_LOCATION;ORDER_NO_DATE;REQUIRED_DATE;SHIPPED_DATE;PRODUCT_UNITS;CATEGORY_NAME;QUANTITY;UNIT_PRICE;DISCOUNT
SUPRD - Suprêmes délices, Pascale Cartrain;Belgium, Charleroi;10252/2014-07-09;2014-08-06;2014-07-11;Sir Rodney's Marmalade (30 gift boxes );Confections;40;64.8;0.05
SUPRD - Suprêmes délices, Pascale Cartrain;Belgium, Charleroi;10930/2016-03-06;2016-04-17;2016-03-18;Sir Rodney's Scones (24 pkgs. x 4 pieces );Confections;36;10;0
SUPRD - Suprêmes délices, Pascale Cartrain;Belgium, Charleroi;11035/2016-04-20;2016-05-18;2016-04-24;Steeleye Stout (24 - 12 oz bottles );Beverages;60;18;0
SUPRD - Suprêmes délices, Pascale Cartrain;Belgium, Charleroi;10463/2015-03-04;2015-04-01;2015-03-06;Teatime Chocolate Biscuits (10 boxes x 12 pieces );Confections;21;7.3;0
SUPRD - Suprêmes délices, Pascale Cartrain;Belgium, Charleroi;11035/2016-04-20;2016-05-18;2016-04-24;Tourtière (16 pies );Meat/Poultry;10;7.45;0
THEBI - The Big Cheese, Liz Nixon;USA, Portland;10708/2015-10-17;2015-11-28;2015-11-05;Chef Anton's Gumbo Mix (36 boxes );Condiments;4;21.35;0
THEBI - The Big Cheese, Liz Nixon;USA, Portland;10805/2015-12-30;2016-01-27;2016-01-09;Côte de Blaye (12 - 75 cl bottles );Beverages;10;263.5;0
THEBI - The Big Cheese, Liz Nixon;USA, Portland;10708/2015-10-17;2015-11-28;2015-11-05;Inlagd Sill (24 - 250 g  jars );Seafood;5;19;0
THEBI - The Big Cheese, Liz Nixon;USA, Portland;10992/2016-04-01;2016-04-29;2016-04-03;Mozzarella di Giovanni (24 - 200 g pkgs. );Dairy Products;2;34.8;0
THEBI - The Big Cheese, Liz Nixon;USA, Portland;10310/2014-09-20;2014-10-18;2014-09-27;Pavlova (32 - 500 g boxes );Confections;10;13.9;0
THEBI - The Big Cheese, Liz Nixon;USA, Portland;10805/2015-12-30;2016-01-27;2016-01-09;Sasquatch Ale (24 - 12 oz bottles );Beverages;10;14;0
THEBI - The Big Cheese, Liz Nixon;USA, Portland;10310/2014-09-20;2014-10-18;2014-09-27;Tarte au sucre (48 pies );Confections;5;39.4;0
THECR - The Cracker Box, Liu Wong;USA, Butte;11003/2016-04-06;2016-05-04;2016-04-08;Boston Crab Meat (24 - 4 oz tins );Seafood;10;18.4;0
THECR - The Cracker Box, Liu Wong;USA, Butte;11003/2016-04-06;2016-05-04;2016-04-08;Chai (10 boxes x 20 bags );Beverages;4;18;0
THECR - The Cracker Box, Liu Wong;USA, Butte;11003/2016-04-06;2016-05-04;2016-04-08;Filo Mix (16 - 2 kg boxes );Grains/Cereals;10;7;0
THECR - The Cracker Box, Liu Wong;USA, Butte;10624/2015-08-07;2015-09-04;2015-08-19;Gula Malacca (20 - 2 kg bags );Condiments;10;19.45;0
THECR - The Cracker Box, Liu Wong;USA, Butte;10775/2015-12-12;2016-01-09;2015-12-26;Ikura (12 - 200 ml jars );Seafood;6;31;0
THECR - The Cracker Box, Liu Wong;USA, Butte;10775/2015-12-12;2016-01-09;2015-12-26;Laughing Lumberjack Lager (24 - 12 oz bottles );Beverages;3;14;0
THECR - The Cracker Box, Liu Wong;USA, Butte;10624/2015-08-07;2015-09-04;2015-08-19;Rössle Sauerkraut (25 - 825 g cans );Produce;10;45.6;0
THECR - The Cracker Box, Liu Wong;USA, Butte;10624/2015-08-07;2015-09-04;2015-08-19;Thüringer Rostbratwurst (50 bags x 30 sausgs. );Meat/Poultry;6;123.79;0
TOMSP - Toms Spezialitäten, Karin Josephs;Germany, Münster;10446/2015-02-14;2015-03-14;2015-02-19;Filo Mix (16 - 2 kg boxes );Grains/Cereals;15;5.6;0.1
TOMSP - Toms Spezialitäten, Karin Josephs;Germany, Münster;10608/2015-07-23;2015-08-20;2015-08-01;Gnocchi di nonna Alice (24 - 250 g pkgs. );Grains/Cereals;28;38;0
TOMSP - Toms Spezialitäten, Karin Josephs;Germany, Münster;10446/2015-02-14;2015-03-14;2015-02-19;Gorgonzola Telino (12 - 100 g pkgs );Dairy Products;3;10;0.1
TOMSP - Toms Spezialitäten, Karin Josephs;Germany, Münster;10446/2015-02-14;2015-03-14;2015-02-19;Guaraná Fantástica (12 - 355 ml cans );Beverages;20;3.6;0.1
TOMSP - Toms Spezialitäten, Karin Josephs;Germany, Münster;10548/2015-05-26;2015-06-23;2015-06-02;Jack's New England Clam Chowder (12 - 12 oz cans );Seafood;14;9.65;0
TOMSP - Toms Spezialitäten, Karin Josephs;Germany, Münster;10249/2014-07-05;2014-08-16;2014-07-10;Manjimup Dried Apples (50 - 300 g pkgs. );Produce;40;42.4;0
TOMSP - Toms Spezialitäten, Karin Josephs;Germany, Münster;10967/2016-03-23;2016-04-20;2016-04-02;Maxilaku (24 - 50 g pkgs. );Confections;40;20;0
TOMSP - Toms Spezialitäten, Karin Josephs;Germany, Münster;10438/2015-02-06;2015-03-06;2015-02-14;Ravioli Angelo (24 - 250 g pkgs. );Grains/Cereals;15;15.6;0.2
TOMSP - Toms Spezialitäten, Karin Josephs;Germany, Münster;10548/2015-05-26;2015-06-23;2015-06-02;Sasquatch Ale (24 - 12 oz bottles );Beverages;10;14;0.25
TOMSP - Toms Spezialitäten, Karin Josephs;Germany, Münster;10438/2015-02-06;2015-03-06;2015-02-14;Sasquatch Ale (24 - 12 oz bottles );Beverages;20;11.2;0.2
TOMSP - Toms Spezialitäten, Karin Josephs;Germany, Münster;10438/2015-02-06;2015-03-06;2015-02-14;Teatime Chocolate Biscuits (10 boxes x 12 pieces );Confections;15;7.3;0.2
TOMSP - Toms Spezialitäten, Karin Josephs;Germany, Münster;10967/2016-03-23;2016-04-20;2016-04-02;Teatime Chocolate Biscuits (10 boxes x 12 pieces );Confections;12;9.2;0
TOMSP - Toms Spezialitäten, Karin Josephs;Germany, Münster;10446/2015-02-14;2015-03-14;2015-02-19;Teatime Chocolate Biscuits (10 boxes x 12 pieces );Confections;12;7.3;0.1
TOMSP - Toms Spezialitäten, Karin Josephs;Germany, Münster;10249/2014-07-05;2014-08-16;2014-07-10;Tofu (40 - 100 g pkgs. );Produce;9;18.6;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10319/2014-10-02;2014-10-30;2014-10-11;Alice Mutton (20 - 1 kg tins );Meat/Poultry;8;31.2;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10915/2016-02-27;2016-03-27;2016-03-02;Alice Mutton (20 - 1 kg tins );Meat/Poultry;10;39;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10293/2014-08-29;2014-09-26;2014-09-11;Carnarvon Tigers (16 kg pkg. );Seafood;12;50;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10576/2015-06-23;2015-07-07;2015-06-30;Chai (10 boxes x 20 bags );Beverages;10;18;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;11069/2016-05-04;2016-06-01;2016-05-06;Chartreuse verte (750 cc per bottle );Beverages;20;18;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10518/2015-04-25;2015-05-09;2015-05-05;Côte de Blaye (12 - 75 cl bottles );Beverages;15;263.5;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10304/2014-09-12;2014-10-10;2014-09-17;Fløtemysost (10 - 500 g pkgs. );Dairy Products;2;17.2;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10915/2016-02-27;2016-03-27;2016-03-02;Geitost (500 g );Dairy Products;30;2.5;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10576/2015-06-23;2015-07-07;2015-06-30;Gorgonzola Telino (12 - 100 g pkgs );Dairy Products;20;12.5;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10293/2014-08-29;2014-09-26;2014-09-11;Guaraná Fantástica (12 - 355 ml cans );Beverages;10;3.6;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10518/2015-04-25;2015-05-09;2015-05-05;Guaraná Fantástica (12 - 355 ml cans );Beverages;5;4.5;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10518/2015-04-25;2015-05-09;2015-05-05;Gula Malacca (20 - 2 kg bags );Condiments;9;19.45;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10576/2015-06-23;2015-07-07;2015-06-30;Gula Malacca (20 - 2 kg bags );Condiments;21;19.45;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10676/2015-09-22;2015-10-20;2015-09-29;Gula Malacca (20 - 2 kg bags );Condiments;21;19.45;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10676/2015-09-22;2015-10-20;2015-09-29;Ikura (12 - 200 ml jars );Seafood;2;31;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10276/2014-08-08;2014-08-22;2014-08-14;Ikura (12 - 200 ml jars );Seafood;15;24.8;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10842/2016-01-20;2016-02-17;2016-01-29;Ipoh Coffee (16 - 500 g tins );Beverages;5;46;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10276/2014-08-08;2014-08-22;2014-08-14;Konbu (2 kg box );Seafood;10;4.8;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10319/2014-10-02;2014-10-30;2014-10-11;Lakkalikööri (500 ml );Beverages;30;14.4;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10304/2014-09-12;2014-10-10;2014-09-17;Maxilaku (24 - 50 g pkgs. );Confections;30;16;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10842/2016-01-20;2016-02-17;2016-01-29;Outback Lager (24 - 355 ml bottles );Beverages;12;15;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10842/2016-01-20;2016-02-17;2016-01-29;Queso Cabrales (1 kg pkg. );Dairy Products;15;21;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10304/2014-09-12;2014-10-10;2014-09-17;Raclette Courdavault (5 kg pkg. );Dairy Products;10;44;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10293/2014-08-29;2014-09-26;2014-09-11;Rhönbräu Klosterbier (24 - 0.5 l bottles );Beverages;6;6.2;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10319/2014-10-02;2014-10-30;2014-10-11;Rössle Sauerkraut (25 - 825 g cans );Produce;14;36.4;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10842/2016-01-20;2016-02-17;2016-01-29;Scottish Longbreads (10 boxes x 8 pieces );Confections;20;12.5;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10676/2015-09-22;2015-10-20;2015-09-29;Teatime Chocolate Biscuits (10 boxes x 12 pieces );Confections;7;9.2;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10915/2016-02-27;2016-03-27;2016-03-02;Tourtière (16 pies );Meat/Poultry;10;7.45;0
TORTU - Tortuga Restaurante, Miguel Angel Paolino;Mexico, México D.F.;10293/2014-08-29;2014-09-26;2014-09-11;Vegie-spread (15 - 625 g jars );Condiments;5;35.1;0
TRADH - Tradição Hipermercados, Anabela Domingues;Brazil, São Paulo;10830/2016-01-13;2016-02-24;2016-01-21;Camembert Pierrot (15 - 300 g rounds );Dairy Products;30;34;0
TRADH - Tradição Hipermercados, Anabela Domingues;Brazil, São Paulo;10830/2016-01-13;2016-02-24;2016-01-21;Chartreuse verte (750 cc per bottle );Beverages;28;18;0
TRADH - Tradição Hipermercados, Anabela Domingues;Brazil, São Paulo;10606/2015-07-22;2015-08-19;2015-07-31;Chef Anton's Cajun Seasoning (48 - 6 oz jars );Condiments;20;22;0.2
TRADH - Tradição Hipermercados, Anabela Domingues;Brazil, São Paulo;10839/2016-01-19;2016-02-16;2016-01-22;Escargots de Bourgogne (24 pieces );Seafood;30;13.25;0.1
TRADH - Tradição Hipermercados, Anabela Domingues;Brazil, São Paulo;10496/2015-04-04;2015-05-02;2015-04-07;Gorgonzola Telino (12 - 100 g pkgs );Dairy Products;20;10;0.05
TRADH - Tradição Hipermercados, Anabela Domingues;Brazil, São Paulo;10830/2016-01-13;2016-02-24;2016-01-21;Grandma's Boysenberry Spread (12 - 8 oz jars );Condiments;6;25;0
TRADH - Tradição Hipermercados, Anabela Domingues;Brazil, São Paulo;10839/2016-01-19;2016-02-16;2016-01-22;Mozzarella di Giovanni (24 - 200 g pkgs. );Dairy Products;15;34.8;0.1
TRADH - Tradição Hipermercados, Anabela Domingues;Brazil, São Paulo;10834/2016-01-15;2016-02-12;2016-01-19;Nord-Ost Matjeshering (10 - 200 g glasses );Seafood;20;25.89;0.05
TRADH - Tradição Hipermercados, Anabela Domingues;Brazil, São Paulo;10606/2015-07-22;2015-08-19;2015-07-31;Pâté chinois (24 boxes x 2 pies );Meat/Poultry;20;24;0.2
TRADH - Tradição Hipermercados, Anabela Domingues;Brazil, São Paulo;10830/2016-01-13;2016-02-24;2016-01-21;Scottish Longbreads (10 boxes x 8 pieces );Confections;24;12.5;0
TRADH - Tradição Hipermercados, Anabela Domingues;Brazil, São Paulo;10292/2014-08-28;2014-09-25;2014-09-02;Sir Rodney's Marmalade (30 gift boxes );Confections;20;64.8;0
TRADH - Tradição Hipermercados, Anabela Domingues;Brazil, São Paulo;10606/2015-07-22;2015-08-19;2015-07-31;Tarte au sucre (48 pies );Confections;10;49.3;0.2
TRADH - Tradição Hipermercados, Anabela Domingues;Brazil, São Paulo;10834/2016-01-15;2016-02-12;2016-01-19;Thüringer Rostbratwurst (50 bags x 30 sausgs. );Meat/Poultry;8;123.79;0.05
TRAIH - Trail's Head Gourmet Provisioners, Helvetius Nagy;USA, Kirkland;10574/2015-06-19;2015-07-17;2015-06-30;Boston Crab Meat (24 - 4 oz tins );Seafood;2;18.4;0
TRAIH - Trail's Head Gourmet Provisioners, Helvetius Nagy;USA, Kirkland;10577/2015-06-23;2015-08-04;2015-06-30;Chartreuse verte (750 cc per bottle );Beverages;10;18;0
TRAIH - Trail's Head Gourmet Provisioners, Helvetius Nagy;USA, Kirkland;10574/2015-06-19;2015-07-17;2015-06-30;Geitost (500 g );Dairy Products;14;2.5;0
TRAIH - Trail's Head Gourmet Provisioners, Helvetius Nagy;USA, Kirkland;10577/2015-06-23;2015-08-04;2015-06-30;Original Frankfurter grüne Soße (12 boxes );Condiments;18;13;0
TRAIH - Trail's Head Gourmet Provisioners, Helvetius Nagy;USA, Kirkland;10822/2016-01-08;2016-02-05;2016-01-16;Outback Lager (24 - 355 ml bottles );Beverages;6;15;0
TRAIH - Trail's Head Gourmet Provisioners, Helvetius Nagy;USA, Kirkland;10577/2015-06-23;2015-08-04;2015-06-30;Rhönbräu Klosterbier (24 - 0.5 l bottles );Beverages;20;7.75;0
TRAIH - Trail's Head Gourmet Provisioners, Helvetius Nagy;USA, Kirkland;10574/2015-06-19;2015-07-17;2015-06-30;Tarte au sucre (48 pies );Confections;10;49.3;0
TRAIH - Trail's Head Gourmet Provisioners, Helvetius Nagy;USA, Kirkland;10822/2016-01-08;2016-02-05;2016-01-16;Tarte au sucre (48 pies );Confections;3;49.3;0
TRAIH - Trail's Head Gourmet Provisioners, Helvetius Nagy;USA, Kirkland;10574/2015-06-19;2015-07-17;2015-06-30;Wimmers gute Semmelknödel (20 bags x 4 pieces );Grains/Cereals;6;33.25;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10591/2015-07-07;2015-07-21;2015-07-16;Aniseed Syrup (12 - 550 ml bottles );Condiments;14;10;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10465/2015-03-05;2015-04-02;2015-03-14;Boston Crab Meat (24 - 4 oz tins );Seafood;20;14.7;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10744/2015-11-17;2015-12-15;2015-11-24;Boston Crab Meat (24 - 4 oz tins );Seafood;50;18.4;0.2
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10769/2015-12-08;2016-01-05;2015-12-12;Filo Mix (16 - 2 kg boxes );Grains/Cereals;15;7;0.05
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10399/2014-12-31;2015-01-14;2015-01-08;Fløtemysost (10 - 500 g pkgs. );Dairy Products;30;17.2;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10946/2016-03-12;2016-04-09;2016-03-19;Guaraná Fantástica (12 - 355 ml cans );Beverages;25;4.5;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10465/2015-03-05;2015-04-02;2015-03-14;Guaraná Fantástica (12 - 355 ml cans );Beverages;25;3.6;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10688/2015-10-01;2015-10-15;2015-10-07;Ikura (12 - 200 ml jars );Seafood;18;31;0.1
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10946/2016-03-12;2016-04-09;2016-03-19;Ikura (12 - 200 ml jars );Seafood;25;31;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10769/2015-12-08;2016-01-05;2015-12-12;Jack's New England Clam Chowder (12 - 12 oz cans );Seafood;30;9.65;0.05
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10399/2014-12-31;2015-01-14;2015-01-08;Lakkalikööri (500 ml );Beverages;35;14.4;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10367/2014-11-28;2014-12-26;2014-12-02;Louisiana Fiery Hot Pepper Sauce (32 - 8 oz bottles );Condiments;15;16.8;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10946/2016-03-12;2016-04-09;2016-03-19;Original Frankfurter grüne Soße (12 boxes );Condiments;40;13;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10367/2014-11-28;2014-12-26;2014-12-02;Original Frankfurter grüne Soße (12 boxes );Condiments;7;10.4;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10399/2014-12-31;2015-01-14;2015-01-08;Original Frankfurter grüne Soße (12 boxes );Condiments;14;10.4;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10602/2015-07-17;2015-08-14;2015-07-22;Original Frankfurter grüne Soße (12 boxes );Condiments;5;13;0.25
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10994/2016-04-02;2016-04-16;2016-04-09;Raclette Courdavault (5 kg pkg. );Dairy Products;18;55;0.05
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10688/2015-10-01;2015-10-15;2015-10-07;Rössle Sauerkraut (25 - 825 g cans );Produce;60;45.6;0.1
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10465/2015-03-05;2015-04-02;2015-03-14;Røgede sild (1k pkg. );Seafood;30;7.6;0.1
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10367/2014-11-28;2014-12-26;2014-12-02;Sasquatch Ale (24 - 12 oz bottles );Beverages;36;11.2;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10688/2015-10-01;2015-10-15;2015-10-07;Sasquatch Ale (24 - 12 oz bottles );Beverages;14;14;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10399/2014-12-31;2015-01-14;2015-01-08;Scottish Longbreads (10 boxes x 8 pieces );Confections;60;10;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10769/2015-12-08;2016-01-05;2015-12-12;Sirop d'érable (24 - 500 ml bottles );Condiments;20;28.5;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10921/2016-03-03;2016-04-14;2016-03-09;Steeleye Stout (24 - 12 oz bottles );Beverages;10;18;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10769/2015-12-08;2016-01-05;2015-12-12;Tarte au sucre (48 pies );Confections;15;49.3;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10465/2015-03-05;2015-04-02;2015-03-14;Thüringer Rostbratwurst (50 bags x 30 sausgs. );Meat/Poultry;18;99;0.1
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10591/2015-07-07;2015-07-21;2015-07-16;Tourtière (16 pies );Meat/Poultry;50;7.45;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10367/2014-11-28;2014-12-26;2014-12-02;Tourtière (16 pies );Meat/Poultry;18;5.9;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10591/2015-07-07;2015-07-21;2015-07-16;Uncle Bob's Organic Dried Pears (12 - 1 lb pkgs. );Produce;10;30;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10465/2015-03-05;2015-04-02;2015-03-14;Valkoinen suklaa (12 - 100 g bars );Confections;25;13;0
VAFFE - Vaffeljernet, Palle Ibsen;Denmark, Århus;10921/2016-03-03;2016-04-14;2016-03-09;Vegie-spread (15 - 625 g jars );Condiments;40;43.9;0
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10806/2015-12-31;2016-01-28;2016-01-05;Chang (24 - 12 oz bottles );Beverages;20;19;0.25
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10814/2016-01-05;2016-02-02;2016-01-14;Chocolade (10 pkgs. );Confections;8;12.75;0.15
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10334/2014-10-21;2014-11-18;2014-10-28;Filo Mix (16 - 2 kg boxes );Grains/Cereals;8;5.6;0
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10850/2016-01-23;2016-03-06;2016-01-30;Geitost (500 g );Dairy Products;4;2.5;0.15
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10251/2014-07-08;2014-08-05;2014-07-15;Gustaf's Knäckebröd (24 - 500 g pkgs. );Grains/Cereals;6;16.8;0.05
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10450/2015-02-19;2015-03-19;2015-03-11;Ikura (12 - 200 ml jars );Seafood;20;24.8;0.2
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10478/2015-03-18;2015-04-01;2015-03-26;Ikura (12 - 200 ml jars );Seafood;20;24.8;0.05
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10814/2016-01-05;2016-02-02;2016-01-14;Ipoh Coffee (16 - 500 g tins );Beverages;20;46;0.15
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10814/2016-01-05;2016-02-02;2016-01-14;Jack's New England Clam Chowder (12 - 12 oz cans );Seafood;20;9.65;0
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10806/2015-12-31;2016-01-28;2016-01-05;Longlife Tofu (5 kg pkg. );Produce;15;10;0.25
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10251/2014-07-08;2014-08-05;2014-07-15;Louisiana Fiery Hot Pepper Sauce (32 - 8 oz bottles );Condiments;20;16.8;0
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10806/2015-12-31;2016-01-28;2016-01-05;Louisiana Fiery Hot Pepper Sauce (32 - 8 oz bottles );Condiments;2;21.05;0
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10843/2016-01-21;2016-02-18;2016-01-26;Manjimup Dried Apples (50 - 300 g pkgs. );Produce;4;53;0.25
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10459/2015-02-27;2015-03-27;2015-02-28;Mozzarella di Giovanni (24 - 200 g pkgs. );Dairy Products;40;27.8;0
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10850/2016-01-23;2016-03-06;2016-01-30;NuNuCa Nuß-Nougat-Creme (20 - 450 g glasses );Confections;20;14;0.15
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10850/2016-01-23;2016-03-06;2016-01-30;Outback Lager (24 - 355 ml bottles );Beverages;30;15;0.15
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10251/2014-07-08;2014-08-05;2014-07-15;Ravioli Angelo (24 - 250 g pkgs. );Grains/Cereals;15;15.6;0.05
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10334/2014-10-21;2014-11-18;2014-10-28;Scottish Longbreads (10 boxes x 8 pieces );Confections;10;10;0
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10814/2016-01-05;2016-02-02;2016-01-14;Sirop d'érable (24 - 500 ml bottles );Condiments;30;28.5;0.15
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10459/2015-02-27;2015-03-27;2015-02-28;Spegesild (4 - 450 g glasses );Seafood;20;9.6;0.05
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10546/2015-05-23;2015-06-20;2015-05-27;Steeleye Stout (24 - 12 oz bottles );Beverages;30;18;0
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10546/2015-05-23;2015-06-20;2015-05-27;Tarte au sucre (48 pies );Confections;40;49.3;0
VICTE - Victuailles en stock, Mary Saveley;France, Lyon;10450/2015-02-19;2015-03-19;2015-03-11;Tourtière (16 pies );Meat/Poultry;6;5.9;0.2
